geo_id,geo_id2,naics_id,naics_meaning,zip_code,location,year,num_establishments,num_paid_employees,first_quarter_payroll,annual_payroll
8610000US51060,51060,0,Total for all sectors,51060.0,"Ute, IA",2016,11,65,521,2374
8610000US51061,51061,0,Total for all sectors,51061.0,"Washta, IA",2016,6,13,104,643
8610000US51062,51062,0,Total for all sectors,51062.0,"Westfield, IA",2016,6,11,111,687
8610000US51063,51063,0,Total for all sectors,51063.0,"Whiting, IA",2016,18,256,1744,6823
8610000US51101,51101,0,Total for all sectors,51101.0,"Sioux City, IA",2016,472,9314,96255,411523
8610000US51102,51102,0,Total for all sectors,51102.0,"Sioux City, IA",2016,57,1516,24990,92512
8610000US51103,51103,0,Total for all sectors,51103.0,"Sioux City, IA",2016,248,4170,27933,117532
8610000US51104,51104,0,Total for all sectors,51104.0,"Sioux City, IA",2016,316,5152,44909,195074
8610000US51105,51105,0,Total for all sectors,51105.0,"Sioux City, IA",2016,235,3531,31179,146055
8610000US51106,51106,0,Total for all sectors,51106.0,"Sioux City, IA",2016,732,13296,84920,363004
8610000US51108,51108,0,Total for all sectors,51108.0,"Sioux City, IA",2016,125,1363,9531,42955
8610000US51109,51109,0,Total for all sectors,51109.0,"Sioux City, IA",2016,58,424,2498,11218
8610000US51111,51111,0,Total for all sectors,51111.0,"Sioux City, IA",2016,90,3115,33703,144084
8610000US51201,51201,0,Total for all sectors,51201.0,"Sheldon, IA",2016,241,3823,28232,120862
8610000US51230,51230,0,Total for all sectors,51230.0,"Alvord, IA",2016,12,34,333,1211
8610000US51231,51231,0,Total for all sectors,51231.0,"Archer, IA",2016,6,52,451,2114
8610000US51232,51232,0,Total for all sectors,51232.0,"Ashton, IA",2016,13,79,778,3973
8610000US51234,51234,0,Total for all sectors,51234.0,"Boyden, IA",2016,31,464,4689,20423
8610000US51235,51235,0,Total for all sectors,51235.0,"Doon, IA",2016,45,195,1491,6705
8610000US51237,51237,0,Total for all sectors,51237.0,"George, IA",2016,41,439,3435,15442
8610000US51238,51238,0,Total for all sectors,51238.0,"Hospers, IA",2016,41,842,7659,33803
8610000US51239,51239,0,Total for all sectors,51239.0,"Hull, IA",2016,139,1400,10627,48294
8610000US51240,51240,0,Total for all sectors,51240.0,"Inwood, IA",2016,57,363,2052,9715
8610000US51241,51241,0,Total for all sectors,51241.0,"Larchwood, IA",2016,65,887,10011,39576
8610000US51242,51242,0,Total for all sectors,51242.0,"Lester, IA",2016,19,184,1492,6677
8610000US51243,51243,0,Total for all sectors,51243.0,"Little Rock, IA",2016,20,48,359,1566
8610000US51244,51244,0,Total for all sectors,51244.0,"Matlock, IA",2016,4,11,75,382
8610000US51245,51245,0,Total for all sectors,51245.0,"Primghar, IA",2016,48,292,2509,10776
8610000US51246,51246,0,Total for all sectors,51246.0,"Rock Rapids, IA",2016,136,1391,10141,52318
8610000US51247,51247,0,Total for all sectors,51247.0,"Rock Valley, IA",2016,224,3356,25465,107168
8610000US51248,51248,0,Total for all sectors,51248.0,"Sanborn, IA",2016,60,563,4082,17401
8610000US51249,51249,0,Total for all sectors,51249.0,"Sibley, IA",2016,128,1364,11346,47350
8610000US51250,51250,0,Total for all sectors,51250.0,"Sioux Center, IA",2016,380,6427,58785,268411
8610000US51301,51301,0,Total for all sectors,51301.0,"Spencer, IA",2016,504,6809,56607,236857
8610000US51331,51331,0,Total for all sectors,51331.0,"Arnolds Park, IA",2016,93,419,2863,15535
8610000US51333,51333,0,Total for all sectors,51333.0,"Dickens, IA",2016,10,97,960,9951
8610000US51334,51334,0,Total for all sectors,51334.0,"Estherville, IA",2016,240,2368,15814,66913
8610000US51338,51338,0,Total for all sectors,51338.0,"Everly, IA",2016,22,93,544,3157
8610000US51340,51340,0,Total for all sectors,51340.0,"Fostoria, IA",2016,6,24,206,1202
8610000US51342,51342,0,Total for all sectors,51342.0,"Graettinger, IA",2016,25,314,3323,14113
8610000US51343,51343,0,Total for all sectors,51343.0,"Greenville, IA",2016,6,12,62,410
8610000US51345,51345,0,Total for all sectors,51345.0,"Harris, IA",2016,7,23,183,892
8610000US51346,51346,0,Total for all sectors,51346.0,"Hartley, IA",2016,73,574,5438,21824
8610000US51347,51347,0,Total for all sectors,51347.0,"Lake Park, IA",2016,42,264,2308,11084
8610000US51350,51350,0,Total for all sectors,51350.0,"Melvin, IA",2016,7,74,633,2645
8610000US51351,51351,0,Total for all sectors,51351.0,"Milford, IA",2016,166,1049,7300,36150
8610000US51354,51354,0,Total for all sectors,51354.0,"Ocheyedan, IA",2016,37,207,2123,9582
8610000US51355,51355,0,Total for all sectors,51355.0,"Okoboji, IA",2016,62,523,3503,19561
8610000US51357,51357,0,Total for all sectors,51357.0,"Royal, IA",2016,18,111,798,3754
8610000US51358,51358,0,Total for all sectors,51358.0,"Ruthven, IA",2016,24,171,1255,5819
8610000US51360,51360,0,Total for all sectors,51360.0,"Spirit Lake, IA",2016,395,5325,43540,190034
8610000US51363,51363,0,Total for all sectors,51363.0,"Superior, IA",2016,6,77,891,3271
8610000US51364,51364,0,Total for all sectors,51364.0,"Terril, IA",2016,18,37,279,1521
8610000US51365,51365,0,Total for all sectors,51365.0,"Wallingford, IA",2016,7,102,722,3238
8610000US51366,51366,0,Total for all sectors,51366.0,"Webb, IA",2016,5,11,87,385
8610000US51401,51401,0,Total for all sectors,51401.0,"Carroll, IA",2016,565,8551,67683,294361
8610000US51430,51430,0,Total for all sectors,51430.0,"Arcadia, IA",2016,22,122,915,4476
8610000US51431,51431,0,Total for all sectors,51431.0,"Arthur, IA",2016,13,103,1440,5181
8610000US51432,51432,0,Total for all sectors,51432.0,"Aspinwall, IA",2016,2,b,D,D
8610000US51433,51433,0,Total for all sectors,51433.0,"Auburn, IA",2016,12,42,253,1106
8610000US51436,51436,0,Total for all sectors,51436.0,"Breda, IA",2016,36,258,2907,12977
8610000US51439,51439,0,Total for all sectors,51439.0,"Charter Oak, IA",2016,17,98,582,2489
8610000US51440,51440,0,Total for all sectors,51440.0,"Dedham, IA",2016,17,35,219,1017
8610000US51441,51441,0,Total for all sectors,51441.0,"Deloit, IA",2016,1,a,D,D
8610000US51442,51442,0,Total for all sectors,51442.0,"Denison, IA",2016,275,5578,49765,201028
8610000US51443,51443,0,Total for all sectors,51443.0,"Glidden, IA",2016,44,197,1816,8196
8610000US51444,51444,0,Total for all sectors,51444.0,"Halbur, IA",2016,13,55,514,2262
8610000US51445,51445,0,Total for all sectors,51445.0,"Ida Grove, IA",2016,117,1598,15643,71733
8610000US51446,51446,0,Total for all sectors,51446.0,"Irwin, IA",2016,20,131,1020,4583
8610000US51447,51447,0,Total for all sectors,51447.0,"Kirkman, IA",2016,1,a,D,D
8610000US51448,51448,0,Total for all sectors,51448.0,"Kiron, IA",2016,14,46,593,2942
8610000US51449,51449,0,Total for all sectors,51449.0,"Lake City, IA",2016,71,971,7438,31628
8610000US51450,51450,0,Total for all sectors,51450.0,"Lake View, IA",2016,52,446,3273,14532
8610000US51451,51451,0,Total for all sectors,51451.0,"Lanesboro, IA",2016,2,a,D,D
8610000US51452,51452,0,Total for all sectors,51452.0,"Lidderdale, IA",2016,8,64,622,2880
8610000US51453,51453,0,Total for all sectors,51453.0,"Lohrville, IA",2016,21,68,377,1618
8610000US51454,51454,0,Total for all sectors,51454.0,"Manilla, IA",2016,23,108,747,3078
8610000US51455,51455,0,Total for all sectors,51455.0,"Manning, IA",2016,81,770,5396,23777
8610000US51458,51458,0,Total for all sectors,51458.0,"Odebolt, IA",2016,41,224,1801,8031
8610000US51459,51459,0,Total for all sectors,51459.0,"Ralston, IA",2016,7,169,2692,9913
8610000US51461,51461,0,Total for all sectors,51461.0,"Schleswig, IA",2016,40,211,1500,7534
8610000US51462,51462,0,Total for all sectors,51462.0,"Scranton, IA",2016,28,423,4255,18916
8610000US51463,51463,0,Total for all sectors,51463.0,"Templeton, IA",2016,29,121,1243,5326
8610000US51465,51465,0,Total for all sectors,51465.0,"Vail, IA",2016,15,50,301,1454
8610000US51466,51466,0,Total for all sectors,51466.0,"Wall Lake, IA",2016,37,329,7254,19881
8610000US51467,51467,0,Total for all sectors,51467.0,"Westside, IA",2016,17,95,734,3304
8610000US51501,51501,0,Total for all sectors,51501.0,"Council Bluffs, IA",2016,738,16257,129647,535507
8610000US51502,51502,0,Total for all sectors,51502.0,"Council Bluffs, IA",2016,18,1101,11219,46478
8610000US51503,51503,0,Total for all sectors,51503.0,"Council Bluffs, IA",2016,758,9853,84555,356923
8610000US51510,51510,0,Total for all sectors,51510.0,"Carter Lake, IA",2016,72,726,5883,26979
8610000US51520,51520,0,Total for all sectors,51520.0,"Arion, IA",2016,7,115,895,3730
8610000US51521,51521,0,Total for all sectors,51521.0,"Avoca, IA",2016,71,787,6361,27063
8610000US51523,51523,0,Total for all sectors,51523.0,"Blencoe, IA",2016,3,b,D,D
8610000US51525,51525,0,Total for all sectors,51525.0,"Carson, IA",2016,21,47,213,1183
8610000US51526,51526,0,Total for all sectors,51526.0,"Crescent, IA",2016,35,199,1344,6892
8610000US51527,51527,0,Total for all sectors,51527.0,"Defiance, IA",2016,21,140,925,4162
8610000US51528,51528,0,Total for all sectors,51528.0,"Dow City, IA",2016,15,40,208,946
8610000US51529,51529,0,Total for all sectors,51529.0,"Dunlap, IA",2016,58,418,3375,13809
8610000US51530,51530,0,Total for all sectors,51530.0,"Earling, IA",2016,16,83,609,2513
8610000US51531,51531,0,Total for all sectors,51531.0,"Elk Horn, IA",2016,32,427,6974,30395
8610000US51532,51532,0,Total for all sectors,51532.0,"Elliott, IA",2016,10,28,126,509
8610000US51533,51533,0,Total for all sectors,51533.0,"Emerson, IA",2016,20,82,735,2827
8610000US51534,51534,0,Total for all sectors,51534.0,"Glenwood, IA",2016,197,1645,11565,50610
8610000US51535,51535,0,Total for all sectors,51535.0,"Griswold, IA",2016,50,310,2141,9335
8610000US51536,51536,0,Total for all sectors,51536.0,"Hancock, IA",2016,6,62,698,3249
8610000US51537,51537,0,Total for all sectors,51537.0,"Harlan, IA",2016,244,3551,29229,124831
8610000US51540,51540,0,Total for all sectors,51540.0,"Hastings, IA",2016,5,20,75,292
8610000US51541,51541,0,Total for all sectors,51541.0,"Henderson, IA",2016,7,52,547,2290
8610000US51542,51542,0,Total for all sectors,51542.0,"Honey Creek, IA",2016,8,27,313,1624
8610000US51543,51543,0,Total for all sectors,51543.0,"Kimballton, IA",2016,8,54,527,2382
8610000US51544,51544,0,Total for all sectors,51544.0,"Lewis, IA",2016,8,35,304,1243
8610000US51545,51545,0,Total for all sectors,51545.0,"Little Sioux, IA",2016,5,9,59,302
8610000US51546,51546,0,Total for all sectors,51546.0,"Logan, IA",2016,63,708,7579,28097
8610000US51548,51548,0,Total for all sectors,51548.0,"Mc Clelland, IA",2016,13,82,882,4042
8610000US51549,51549,0,Total for all sectors,51549.0,"Macedonia, IA",2016,12,105,709,3693
8610000US51550,51550,0,Total for all sectors,51550.0,"Magnolia, IA",2016,1,a,D,D
8610000US51551,51551,0,Total for all sectors,51551.0,"Malvern, IA",2016,36,201,1533,6234
8610000US51552,51552,0,Total for all sectors,51552.0,"Marne, IA",2016,7,24,158,818
8610000US51553,51553,0,Total for all sectors,51553.0,"Minden, IA",2016,14,61,263,1217
8610000US51554,51554,0,Total for all sectors,51554.0,"Mineola, IA",2016,3,a,D,D
8610000US51555,51555,0,Total for all sectors,51555.0,"Missouri Valley, IA",2016,129,1549,12314,52382
8610000US51556,51556,0,Total for all sectors,51556.0,"Modale, IA",2016,4,45,280,1644
8610000US51557,51557,0,Total for all sectors,51557.0,"Mondamin, IA",2016,14,35,302,1400
8610000US51558,51558,0,Total for all sectors,51558.0,"Moorhead, IA",2016,11,48,387,1769
8610000US51559,51559,0,Total for all sectors,51559.0,"Neola, IA",2016,25,99,718,3013
8610000US51560,51560,0,Total for all sectors,51560.0,"Oakland, IA",2016,57,1291,11642,53435
8610000US51561,51561,0,Total for all sectors,51561.0,"Pacific Junction, IA",2016,22,198,2360,8708
8610000US51562,51562,0,Total for all sectors,51562.0,"Panama, IA",2016,18,265,2250,9355
8610000US51563,51563,0,Total for all sectors,51563.0,"Persia, IA",2016,7,28,178,893
8610000US51564,51564,0,Total for all sectors,51564.0,"Pisgah, IA",2016,8,24,110,463
8610000US51565,51565,0,Total for all sectors,51565.0,"Portsmouth, IA",2016,7,30,223,1055
8610000US51566,51566,0,Total for all sectors,51566.0,"Red Oak, IA",2016,212,2858,23689,99542
8610000US51570,51570,0,Total for all sectors,51570.0,"Shelby, IA",2016,30,861,6739,27349
8610000US51571,51571,0,Total for all sectors,51571.0,"Silver City, IA",2016,8,15,96,329
8610000US51572,51572,0,Total for all sectors,51572.0,"Soldier, IA",2016,7,22,78,488
8610000US51573,51573,0,Total for all sectors,51573.0,"Stanton, IA",2016,33,297,2607,9051
8610000US51575,51575,0,Total for all sectors,51575.0,"Treynor, IA",2016,42,246,2162,10544
8610000US51576,51576,0,Total for all sectors,51576.0,"Underwood, IA",2016,32,328,3056,12056
8610000US51577,51577,0,Total for all sectors,51577.0,"Walnut, IA",2016,31,168,898,4244
8610000US51578,51578,0,Total for all sectors,51578.0,"Westphalia, IA",2016,4,a,D,D
8610000US51579,51579,0,Total for all sectors,51579.0,"Woodbine, IA",2016,70,478,3839,15879
8610000US51601,51601,0,Total for all sectors,51601.0,"Shenandoah, IA",2016,199,2899,23832,105817
8610000US51603,51603,0,Total for all sectors,51603.0,"Shenandoah, IA",2016,1,c,D,D
8610000US51630,51630,0,Total for all sectors,51630.0,"Blanchard, IA",2016,4,b,D,D
8610000US51631,51631,0,Total for all sectors,51631.0,"Braddyville, IA",2016,4,35,234,1251
8610000US51632,51632,0,Total for all sectors,51632.0,"Clarinda, IA",2016,183,3373,26903,113795
8610000US51636,51636,0,Total for all sectors,51636.0,"Coin, IA",2016,9,42,408,1726
8610000US51637,51637,0,Total for all sectors,51637.0,"College Springs, IA",2016,1,a,D,D
8610000US51638,51638,0,Total for all sectors,51638.0,"Essex, IA",2016,30,86,427,1844
8610000US51639,51639,0,Total for all sectors,51639.0,"Farragut, IA",2016,18,45,551,2403
8610000US51640,51640,0,Total for all sectors,51640.0,"Hamburg, IA",2016,29,337,3465,15401
8610000US51645,51645,0,Total for all sectors,51645.0,"Imogene, IA",2016,5,9,37,182
8610000US51646,51646,0,Total for all sectors,51646.0,"New Market, IA",2016,10,174,1930,9247
8610000US51648,51648,0,Total for all sectors,51648.0,"Percival, IA",2016,9,174,948,4335
8610000US51649,51649,0,Total for all sectors,51649.0,"Randolph, IA",2016,5,25,324,1391
8610000US51650,51650,0,Total for all sectors,51650.0,"Riverton, IA",2016,6,9,59,184
8610000US51651,51651,0,Total for all sectors,51651.0,"Shambaugh, IA",2016,3,a,D,D
8610000US51652,51652,0,Total for all sectors,51652.0,"Sidney, IA",2016,52,201,1423,6313
8610000US51653,51653,0,Total for all sectors,51653.0,"Tabor, IA",2016,28,156,1039,4532
8610000US51654,51654,0,Total for all sectors,51654.0,"Thurman, IA",2016,6,6,88,290
8610000US52001,52001,0,Total for all sectors,52001.0,"Dubuque, IA",2016,1052,24853,282080,1134911
8610000US52002,52002,0,Total for all sectors,52002.0,"Dubuque, IA",2016,574,11210,90731,398738
8610000US52003,52003,0,Total for all sectors,52003.0,"Dubuque, IA",2016,459,8447,72337,322777
8610000US52004,52004,0,Total for all sectors,52004.0,"Dubuque, IA",2016,33,2570,27541,112014
8610000US52030,52030,0,Total for all sectors,52030.0,"Andrew, IA",2016,3,13,76,468
8610000US52031,52031,0,Total for all sectors,52031.0,"Bellevue, IA",2016,135,978,7290,33932
8610000US52032,52032,0,Total for all sectors,52032.0,"Bernard, IA",2016,20,45,288,1409
8610000US52033,52033,0,Total for all sectors,52033.0,"Cascade, IA",2016,101,1000,8313,45786
8610000US52035,52035,0,Total for all sectors,52035.0,"Colesburg, IA",2016,10,71,551,2712
8610000US52036,52036,0,Total for all sectors,52036.0,"Delaware, IA",2016,3,a,D,D
8610000US52037,52037,0,Total for all sectors,52037.0,"Delmar, IA",2016,12,40,249,1213
8610000US52038,52038,0,Total for all sectors,52038.0,"Dundee, IA",2016,6,32,92,529
8610000US52039,52039,0,Total for all sectors,52039.0,"Durango, IA",2016,21,116,884,4269
8610000US52040,52040,0,Total for all sectors,52040.0,"Dyersville, IA",2016,255,3673,33983,138144
8610000US52041,52041,0,Total for all sectors,52041.0,"Earlville, IA",2016,34,294,2342,10290
8610000US52042,52042,0,Total for all sectors,52042.0,"Edgewood, IA",2016,50,685,4411,20102
8610000US52043,52043,0,Total for all sectors,52043.0,"Elkader, IA",2016,107,1212,9868,50385
8610000US52044,52044,0,Total for all sectors,52044.0,"Elkport, IA",2016,1,a,D,D
8610000US52045,52045,0,Total for all sectors,52045.0,"Epworth, IA",2016,39,263,2020,12584
8610000US52046,52046,0,Total for all sectors,52046.0,"Farley, IA",2016,56,789,7294,35177
8610000US52047,52047,0,Total for all sectors,52047.0,"Farmersburg, IA",2016,6,9,18,94
8610000US52048,52048,0,Total for all sectors,52048.0,"Garber, IA",2016,5,b,D,D
8610000US52049,52049,0,Total for all sectors,52049.0,"Garnavillo, IA",2016,45,515,4715,20954
8610000US52050,52050,0,Total for all sectors,52050.0,"Greeley, IA",2016,7,13,71,351
8610000US52052,52052,0,Total for all sectors,52052.0,"Guttenberg, IA",2016,93,937,6126,25689
8610000US52053,52053,0,Total for all sectors,52053.0,"Holy Cross, IA",2016,21,102,512,2331
8610000US52054,52054,0,Total for all sectors,52054.0,"La Motte, IA",2016,31,88,574,3227
8610000US52056,52056,0,Total for all sectors,52056.0,"Luxemburg, IA",2016,7,41,270,1593
8610000US52057,52057,0,Total for all sectors,52057.0,"Manchester, IA",2016,276,4455,41798,171397
8610000US52060,52060,0,Total for all sectors,52060.0,"Maquoketa, IA",2016,268,3570,23931,100821
8610000US52064,52064,0,Total for all sectors,52064.0,"Miles, IA",2016,14,50,298,1268
8610000US52065,52065,0,Total for all sectors,52065.0,"New Vienna, IA",2016,24,126,1332,5789
8610000US52066,52066,0,Total for all sectors,52066.0,"North Buena Vista, IA",2016,3,a,D,D
8610000US52068,52068,0,Total for all sectors,52068.0,"Peosta, IA",2016,96,2022,17718,77597
8610000US52069,52069,0,Total for all sectors,52069.0,"Preston, IA",2016,46,348,2451,11713
8610000US52070,52070,0,Total for all sectors,52070.0,"Sabula, IA",2016,13,76,369,1799
8610000US52071,52071,0,Total for all sectors,52071.0,"Saint Donatus, IA",2016,7,58,211,992
8610000US52072,52072,0,Total for all sectors,52072.0,"Saint Olaf, IA",2016,7,91,390,1991
8610000US52073,52073,0,Total for all sectors,52073.0,"Sherrill, IA",2016,24,83,332,1783
8610000US52074,52074,0,Total for all sectors,52074.0,"Spragueville, IA",2016,5,11,43,301
8610000US52075,52075,0,Total for all sectors,52075.0,"Springbrook, IA",2016,4,14,105,451
8610000US52076,52076,0,Total for all sectors,52076.0,"Strawberry Point, IA",2016,81,778,7181,33259
8610000US52077,52077,0,Total for all sectors,52077.0,"Volga, IA",2016,5,14,66,612
8610000US52078,52078,0,Total for all sectors,52078.0,"Worthington, IA",2016,24,128,1300,5377
8610000US52079,52079,0,Total for all sectors,52079.0,"Zwingle, IA",2016,7,25,232,1355
8610000US52101,52101,0,Total for all sectors,52101.0,"Decorah, IA",2016,464,8588,62441,277170
8610000US52132,52132,0,Total for all sectors,52132.0,"Calmar, IA",2016,48,313,2008,9785
8610000US52133,52133,0,Total for all sectors,52133.0,"Castalia, IA",2016,2,a,D,D
8610000US52134,52134,0,Total for all sectors,52134.0,"Chester, IA",2016,8,28,225,959
8610000US52135,52135,0,Total for all sectors,52135.0,"Clermont, IA",2016,23,114,765,4662
8610000US52136,52136,0,Total for all sectors,52136.0,"Cresco, IA",2016,171,2334,17008,72500
8610000US52140,52140,0,Total for all sectors,52140.0,"Dorchester, IA",2016,12,27,83,523
8610000US52141,52141,0,Total for all sectors,52141.0,"Elgin, IA",2016,41,243,1982,9233
8610000US52142,52142,0,Total for all sectors,52142.0,"Fayette, IA",2016,49,1334,6034,25220
8610000US52144,52144,0,Total for all sectors,52144.0,"Fort Atkinson, IA",2016,33,214,2064,9387
8610000US52146,52146,0,Total for all sectors,52146.0,"Harpers Ferry, IA",2016,11,33,113,575
8610000US52147,52147,0,Total for all sectors,52147.0,"Hawkeye, IA",2016,26,108,515,2642
8610000US52149,52149,0,Total for all sectors,52149.0,"Highlandville, IA",2016,1,a,D,D
8610000US52151,52151,0,Total for all sectors,52151.0,"Lansing, IA",2016,62,520,3959,16161
8610000US52154,52154,0,Total for all sectors,52154.0,"Lawler, IA",2016,29,181,2232,7729
8610000US52155,52155,0,Total for all sectors,52155.0,"Lime Springs, IA",2016,26,175,1387,7602
8610000US52156,52156,0,Total for all sectors,52156.0,"Luana, IA",2016,10,c,D,D
8610000US52157,52157,0,Total for all sectors,52157.0,"Mc Gregor, IA",2016,41,162,848,4031
8610000US52158,52158,0,Total for all sectors,52158.0,"Marquette, IA",2016,12,371,2400,10824
8610000US52159,52159,0,Total for all sectors,52159.0,"Monona, IA",2016,71,704,4647,21405
8610000US52160,52160,0,Total for all sectors,52160.0,"New Albin, IA",2016,20,110,788,3530
8610000US52161,52161,0,Total for all sectors,52161.0,"Ossian, IA",2016,36,329,2911,16777
8610000US52162,52162,0,Total for all sectors,52162.0,"Postville, IA",2016,79,1343,11636,52516
8610000US52163,52163,0,Total for all sectors,52163.0,"Protivin, IA",2016,17,172,975,4405
8610000US52164,52164,0,Total for all sectors,52164.0,"Randalia, IA",2016,3,10,84,432
8610000US52165,52165,0,Total for all sectors,52165.0,"Ridgeway, IA",2016,16,80,620,2817
8610000US52166,52166,0,Total for all sectors,52166.0,"Saint Lucas, IA",2016,6,43,249,1158
8610000US52168,52168,0,Total for all sectors,52168.0,"Spillville, IA",2016,13,65,497,1988
8610000US52169,52169,0,Total for all sectors,52169.0,"Wadena, IA",2016,8,26,130,505
8610000US52170,52170,0,Total for all sectors,52170.0,"Waterville, IA",2016,8,16,73,352
8610000US52171,52171,0,Total for all sectors,52171.0,"Waucoma, IA",2016,28,212,1683,9810
8610000US52172,52172,0,Total for all sectors,52172.0,"Waukon, IA",2016,217,1991,14835,65009
8610000US52175,52175,0,Total for all sectors,52175.0,"West Union, IA",2016,124,1279,9784,45226
8610000US52201,52201,0,Total for all sectors,52201.0,"Ainsworth, IA",2016,23,157,638,2293
8610000US52202,52202,0,Total for all sectors,52202.0,"Alburnett, IA",2016,31,195,1488,7638
8610000US52203,52203,0,Total for all sectors,52203.0,"Amana, IA",2016,64,3612,31298,134244
8610000US52204,52204,0,Total for all sectors,52204.0,"Amana, IA",2016,2,a,D,D
8610000US52205,52205,0,Total for all sectors,52205.0,"Anamosa, IA",2016,179,2154,15727,68289
8610000US52206,52206,0,Total for all sectors,52206.0,"Atkins, IA",2016,32,174,1104,5320
8610000US52207,52207,0,Total for all sectors,52207.0,"Baldwin, IA",2016,6,20,110,601
8610000US52208,52208,0,Total for all sectors,52208.0,"Belle Plaine, IA",2016,86,681,6388,23348
8610000US52209,52209,0,Total for all sectors,52209.0,"Blairstown, IA",2016,26,228,1704,6329
8610000US52210,52210,0,Total for all sectors,52210.0,"Brandon, IA",2016,9,32,194,814
8610000US52211,52211,0,Total for all sectors,52211.0,"Brooklyn, IA",2016,72,959,7838,50754
8610000US52212,52212,0,Total for all sectors,52212.0,"Center Junction, IA",2016,5,8,30,125
8610000US52213,52213,0,Total for all sectors,52213.0,"Center Point, IA",2016,70,623,7976,37882
8610000US52214,52214,0,Total for all sectors,52214.0,"Central City, IA",2016,48,255,1939,9215
8610000US52215,52215,0,Total for all sectors,52215.0,"Chelsea, IA",2016,4,15,162,673
8610000US52216,52216,0,Total for all sectors,52216.0,"Clarence, IA",2016,48,306,2314,9529
8610000US52217,52217,0,Total for all sectors,52217.0,"Clutier, IA",2016,6,54,371,992
8610000US52218,52218,0,Total for all sectors,52218.0,"Coggon, IA",2016,12,79,424,2068
8610000US52219,52219,0,Total for all sectors,52219.0,"Prairieburg, IA",2016,3,14,103,450
8610000US52220,52220,0,Total for all sectors,52220.0,"Conroy, IA",2016,8,47,332,1438
8610000US52221,52221,0,Total for all sectors,52221.0,"Guernsey, IA",2016,6,19,118,445
8610000US52222,52222,0,Total for all sectors,52222.0,"Deep River, IA",2016,11,40,225,1268
8610000US52223,52223,0,Total for all sectors,52223.0,"Delhi, IA",2016,25,495,4509,18424
8610000US52224,52224,0,Total for all sectors,52224.0,"Dysart, IA",2016,45,295,2118,8798
8610000US52225,52225,0,Total for all sectors,52225.0,"Elberon, IA",2016,4,15,127,504
8610000US52227,52227,0,Total for all sectors,52227.0,"Ely, IA",2016,35,229,1731,9266
8610000US52228,52228,0,Total for all sectors,52228.0,"Fairfax, IA",2016,48,284,2479,13618
8610000US52229,52229,0,Total for all sectors,52229.0,"Garrison, IA",2016,7,12,53,261
8610000US52231,52231,0,Total for all sectors,52231.0,"Harper, IA",2016,5,37,426,1862
8610000US52232,52232,0,Total for all sectors,52232.0,"Hartwick, IA",2016,4,8,81,423
8610000US52233,52233,0,Total for all sectors,52233.0,"Hiawatha, IA",2016,306,6743,78109,346542
8610000US52235,52235,0,Total for all sectors,52235.0,"Hills, IA",2016,17,450,4389,22889
8610000US52236,52236,0,Total for all sectors,52236.0,"Homestead, IA",2016,11,41,254,1077
8610000US52237,52237,0,Total for all sectors,52237.0,"Hopkinton, IA",2016,37,166,1378,5896
8610000US52240,52240,0,Total for all sectors,52240.0,"Iowa City, IA",2016,1059,15687,124305,532274
8610000US52241,52241,0,Total for all sectors,52241.0,"Coralville, IA",2016,757,15203,116615,497502
8610000US52242,52242,0,Total for all sectors,52242.0,"Iowa City, IA",2016,24,i,D,D
8610000US52243,52243,0,Total for all sectors,52243.0,"Iowa City, IA",2016,7,g,D,D
8610000US52244,52244,0,Total for all sectors,52244.0,"Iowa City, IA",2016,32,498,4194,17038
8610000US52245,52245,0,Total for all sectors,52245.0,"Iowa City, IA",2016,338,6698,73126,313232
8610000US52246,52246,0,Total for all sectors,52246.0,"Iowa City, IA",2016,310,5580,66462,267231
8610000US52247,52247,0,Total for all sectors,52247.0,"Kalona, IA",2016,168,1584,13882,58199
8610000US52248,52248,0,Total for all sectors,52248.0,"Keota, IA",2016,47,267,2087,9818
8610000US52249,52249,0,Total for all sectors,52249.0,"Keystone, IA",2016,30,209,1813,7243
8610000US52251,52251,0,Total for all sectors,52251.0,"Ladora, IA",2016,4,11,97,393
8610000US52253,52253,0,Total for all sectors,52253.0,"Lisbon, IA",2016,58,269,1945,8951
8610000US52254,52254,0,Total for all sectors,52254.0,"Lost Nation, IA",2016,13,48,333,1666
8610000US52255,52255,0,Total for all sectors,52255.0,"Lowden, IA",2016,29,144,1369,5436
8610000US52257,52257,0,Total for all sectors,52257.0,"Luzerne, IA",2016,4,a,D,D
8610000US52301,52301,0,Total for all sectors,52301.0,"Marengo, IA",2016,90,622,4469,20464
8610000US52302,52302,0,Total for all sectors,52302.0,"Marion, IA",2016,754,8879,70506,316673
8610000US52305,52305,0,Total for all sectors,52305.0,"Martelle, IA",2016,6,41,161,885
8610000US52306,52306,0,Total for all sectors,52306.0,"Mechanicsville, IA",2016,21,146,962,4440
8610000US52307,52307,0,Total for all sectors,52307.0,"Middle Amana, IA",2016,4,4,28,114
8610000US52308,52308,0,Total for all sectors,52308.0,"Millersburg, IA",2016,3,a,D,D
8610000US52309,52309,0,Total for all sectors,52309.0,"Monmouth, IA",2016,5,18,150,684
8610000US52310,52310,0,Total for all sectors,52310.0,"Monticello, IA",2016,226,2321,18221,78230
8610000US52313,52313,0,Total for all sectors,52313.0,"Mount Auburn, IA",2016,4,9,50,263
