GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US59917,59917,"ZIP 59917 (Eureka, MT)",00,Total for all sectors,2016,179,1033,6194,28791
8610000US59918,59918,"ZIP 59918 (Fortine, MT)",00,Total for all sectors,2016,10,50,172,763
8610000US59919,59919,"ZIP 59919 (Hungry Horse, MT)",00,Total for all sectors,2016,16,79,320,1715
8610000US59920,59920,"ZIP 59920 (Kila, MT)",00,Total for all sectors,2016,32,72,474,2248
8610000US59922,59922,"ZIP 59922 (Lakeside, MT)",00,Total for all sectors,2016,67,335,1612,7171
8610000US59923,59923,"ZIP 59923 (Libby, MT)",00,Total for all sectors,2016,309,2438,16244,73723
8610000US59925,59925,"ZIP 59925 (Marion, MT)",00,Total for all sectors,2016,28,200,1647,7525
8610000US59926,59926,"ZIP 59926 (Martin City, MT)",00,Total for all sectors,2016,10,45,233,1019
8610000US59927,59927,"ZIP 59927 (Olney, MT)",00,Total for all sectors,2016,9,53,182,824
8610000US59928,59928,"ZIP 59928 (Polebridge, MT)",00,Total for all sectors,2016,4,6,43,347
8610000US59929,59929,"ZIP 59929 (Proctor, MT)",00,Total for all sectors,2016,8,11,50,528
8610000US59930,59930,"ZIP 59930 (Rexford, MT)",00,Total for all sectors,2016,24,83,530,3186
8610000US59931,59931,"ZIP 59931 (Rollins, MT)",00,Total for all sectors,2016,9,17,81,466
8610000US59932,59932,"ZIP 59932 (Somers, MT)",00,Total for all sectors,2016,34,146,713,3835
8610000US59933,59933,"ZIP 59933 (Stryker, MT)",00,Total for all sectors,2016,2,a,D,D
8610000US59934,59934,"ZIP 59934 (Trego, MT)",00,Total for all sectors,2016,3,4,22,95
8610000US59935,59935,"ZIP 59935 (Troy, MT)",00,Total for all sectors,2016,68,340,1948,8307
8610000US59936,59936,"ZIP 59936 (West Glacier, MT)",00,Total for all sectors,2016,36,103,575,6782
8610000US59937,59937,"ZIP 59937 (Whitefish, MT)",00,Total for all sectors,2016,782,6268,49133,224533
8610000US60001,60001,"ZIP 60001 (Alden, IL)",00,Total for all sectors,2016,10,72,1470,3668
8610000US60002,60002,"ZIP 60002 (Antioch, IL)",00,Total for all sectors,2016,555,4397,35794,163173
8610000US60004,60004,"ZIP 60004 (Arlington Heights, IL)",00,Total for all sectors,2016,1565,20095,226602,942453
8610000US60005,60005,"ZIP 60005 (Arlington Heights, IL)",00,Total for all sectors,2016,1469,27283,351090,1534835
8610000US60006,60006,"ZIP 60006 (Arlington Heights, IL)",00,Total for all sectors,2016,17,910,5798,29169
8610000US60007,60007,"ZIP 60007 (Elk Grove Village, IL)",00,Total for all sectors,2016,2550,51033,698433,2945278
8610000US60008,60008,"ZIP 60008 (Rolling Meadows, IL)",00,Total for all sectors,2016,962,20254,404992,1606917
8610000US60009,60009,"ZIP 60009 (Elk Grove Village, IL)",00,Total for all sectors,2016,9,175,2087,8260
8610000US60010,60010,"ZIP 60010 (Barrington, IL)",00,Total for all sectors,2016,1987,19893,268247,1130681
8610000US60011,60011,"ZIP 60011 (Barrington, IL)",00,Total for all sectors,2016,19,131,1554,6477
8610000US60012,60012,"ZIP 60012 (Crystal Lake, IL)",00,Total for all sectors,2016,274,2591,29100,135265
8610000US60013,60013,"ZIP 60013 (Cary, IL)",00,Total for all sectors,2016,570,5946,72730,305982
8610000US60014,60014,"ZIP 60014 (Crystal Lake, IL)",00,Total for all sectors,2016,1632,20099,193948,815835
8610000US60015,60015,"ZIP 60015 (Deerfield, IL)",00,Total for all sectors,2016,1450,37808,1068480,3997899
8610000US60016,60016,"ZIP 60016 (Des Plaines, IL)",00,Total for all sectors,2016,1356,17719,182913,730121
8610000US60017,60017,"ZIP 60017 (Des Plaines, IL)",00,Total for all sectors,2016,16,193,3901,16547
8610000US60018,60018,"ZIP 60018 (Des Plaines, IL)",00,Total for all sectors,2016,1700,50199,916221,3578266
8610000US60019,60019,"ZIP 60019 (Des Plaines, IL)",00,Total for all sectors,2016,1,a,D,D
8610000US60020,60020,"ZIP 60020 (Fox Lake, IL)",00,Total for all sectors,2016,254,2304,17226,73140
8610000US60021,60021,"ZIP 60021 (Fox River Grove, IL)",00,Total for all sectors,2016,153,1037,7902,38183
8610000US60022,60022,"ZIP 60022 (Glencoe, IL)",00,Total for all sectors,2016,258,2271,27629,115494
8610000US60025,60025,"ZIP 60025 (Glenview, IL)",00,Total for all sectors,2016,1550,18325,340380,1111723
8610000US60026,60026,"ZIP 60026 (Glenview, IL)",00,Total for all sectors,2016,515,7622,116525,460925
8610000US60029,60029,"ZIP 60029 (Golf, IL)",00,Total for all sectors,2016,14,136,1724,9604
8610000US60030,60030,"ZIP 60030 (Grayslake, IL)",00,Total for all sectors,2016,843,6897,61584,272689
8610000US60031,60031,"ZIP 60031 (Gurnee, IL)",00,Total for all sectors,2016,1329,21487,174062,751894
8610000US60033,60033,"ZIP 60033 (Harvard, IL)",00,Total for all sectors,2016,312,3025,27209,123711
8610000US60034,60034,"ZIP 60034 (Hebron, IL)",00,Total for all sectors,2016,50,489,4607,19200
8610000US60035,60035,"ZIP 60035 (Highland Park, IL)",00,Total for all sectors,2016,1303,11577,134314,595169
8610000US60037,60037,"ZIP 60037 (Fort Sheridan, IL)",00,Total for all sectors,2016,2,b,D,D
8610000US60038,60038,"ZIP 60038 (Palatine, IL)",00,Total for all sectors,2016,1,a,D,D
8610000US60039,60039,"ZIP 60039 (Crystal Lake, IL)",00,Total for all sectors,2016,24,300,2952,13082
8610000US60040,60040,"ZIP 60040 (Highwood, IL)",00,Total for all sectors,2016,143,1099,7760,37081
8610000US60041,60041,"ZIP 60041 (Ingleside, IL)",00,Total for all sectors,2016,173,1142,9855,47956
8610000US60042,60042,"ZIP 60042 (Island Lake, IL)",00,Total for all sectors,2016,142,917,6018,42843
8610000US60043,60043,"ZIP 60043 (Kenilworth, IL)",00,Total for all sectors,2016,61,500,4429,20702
8610000US60044,60044,"ZIP 60044 (Lake Bluff, IL)",00,Total for all sectors,2016,486,5627,104038,389978
8610000US60045,60045,"ZIP 60045 (Lake Forest, IL)",00,Total for all sectors,2016,973,29714,792621,2926075
8610000US60046,60046,"ZIP 60046 (Lake Villa, IL)",00,Total for all sectors,2016,599,4187,37706,170232
8610000US60047,60047,"ZIP 60047 (Lake Zurich, IL)",00,Total for all sectors,2016,1530,21543,253202,1044876
8610000US60048,60048,"ZIP 60048 (Libertyville, IL)",00,Total for all sectors,2016,1325,19073,263833,1152614
8610000US60050,60050,"ZIP 60050 (Mchenry, IL)",00,Total for all sectors,2016,979,13348,150987,656919
8610000US60051,60051,"ZIP 60051 (Mchenry, IL)",00,Total for all sectors,2016,424,5257,50975,225194
8610000US60053,60053,"ZIP 60053 (Morton Grove, IL)",00,Total for all sectors,2016,712,8516,103089,423493
8610000US60056,60056,"ZIP 60056 (Mount Prospect, IL)",00,Total for all sectors,2016,1444,16242,222341,923299
8610000US60060,60060,"ZIP 60060 (Mundelein, IL)",00,Total for all sectors,2016,1041,15470,227948,936509
8610000US60061,60061,"ZIP 60061 (Vernon Hills, IL)",00,Total for all sectors,2016,1019,19143,256424,1008998
8610000US60062,60062,"ZIP 60062 (Northbrook, IL)",00,Total for all sectors,2016,2850,52319,916148,3743163
8610000US60064,60064,"ZIP 60064 (North Chicago, IL)",00,Total for all sectors,2016,219,21320,1442355,4099763
8610000US60065,60065,"ZIP 60065 (Northbrook, IL)",00,Total for all sectors,2016,17,f,D,D
8610000US60067,60067,"ZIP 60067 (Palatine, IL)",00,Total for all sectors,2016,1333,13546,122568,556051
8610000US60068,60068,"ZIP 60068 (Park Ridge, IL)",00,Total for all sectors,2016,1462,16686,269061,1110830
8610000US60069,60069,"ZIP 60069 (Lincolnshire, IL)",00,Total for all sectors,2016,547,21269,482480,1651643
8610000US60070,60070,"ZIP 60070 (Prospect Heights, IL)",00,Total for all sectors,2016,412,1431,11202,53018
8610000US60071,60071,"ZIP 60071 (Richmond, IL)",00,Total for all sectors,2016,157,1691,16399,76490
8610000US60072,60072,"ZIP 60072 (Ringwood, IL)",00,Total for all sectors,2016,68,590,8725,38012
8610000US60073,60073,"ZIP 60073 (Round Lake, IL)",00,Total for all sectors,2016,865,11702,309920,994311
8610000US60074,60074,"ZIP 60074 (Palatine, IL)",00,Total for all sectors,2016,757,7622,67851,302390
8610000US60075,60075,"ZIP 60075 (Russell, IL)",00,Total for all sectors,2016,6,111,732,3484
8610000US60076,60076,"ZIP 60076 (Skokie, IL)",00,Total for all sectors,2016,1152,14443,143485,627132
8610000US60077,60077,"ZIP 60077 (Skokie, IL)",00,Total for all sectors,2016,1367,23092,258274,1181504
8610000US60078,60078,"ZIP 60078 (Palatine, IL)",00,Total for all sectors,2016,18,25,256,1178
8610000US60079,60079,"ZIP 60079 (Waukegan, IL)",00,Total for all sectors,2016,13,29,176,835
8610000US60081,60081,"ZIP 60081 (Spring Grove, IL)",00,Total for all sectors,2016,240,2552,30093,132417
8610000US60082,60082,"ZIP 60082 (Techny, IL)",00,Total for all sectors,2016,5,126,1381,6077
8610000US60083,60083,"ZIP 60083 (Wadsworth, IL)",00,Total for all sectors,2016,142,944,7147,40366
8610000US60084,60084,"ZIP 60084 (Wauconda, IL)",00,Total for all sectors,2016,549,7120,62973,299275
8610000US60085,60085,"ZIP 60085 (Waukegan, IL)",00,Total for all sectors,2016,1283,19903,229941,981928
8610000US60086,60086,"ZIP 60086 (North Chicago, IL)",00,Total for all sectors,2016,1,b,D,D
8610000US60087,60087,"ZIP 60087 (Waukegan, IL)",00,Total for all sectors,2016,367,3510,36678,183066
8610000US60088,60088,"ZIP 60088 (Great Lakes, IL)",00,Total for all sectors,2016,45,1090,7672,32009
8610000US60089,60089,"ZIP 60089 (Buffalo Grove, IL)",00,Total for all sectors,2016,1487,22139,318512,1310041
8610000US60090,60090,"ZIP 60090 (Wheeling, IL)",00,Total for all sectors,2016,1290,22191,256298,1156925
8610000US60091,60091,"ZIP 60091 (Wilmette, IL)",00,Total for all sectors,2016,814,6364,51914,239671
8610000US60093,60093,"ZIP 60093 (Winnetka, IL)",00,Total for all sectors,2016,933,9665,281554,910284
8610000US60094,60094,"ZIP 60094 (Palatine, IL)",00,Total for all sectors,2016,1,a,D,D
8610000US60095,60095,"ZIP 60095 (Palatine, IL)",00,Total for all sectors,2016,2,a,D,D
8610000US60096,60096,"ZIP 60096 (Winthrop Harbor, IL)",00,Total for all sectors,2016,81,363,3492,17552
8610000US60097,60097,"ZIP 60097 (Wonder Lake, IL)",00,Total for all sectors,2016,117,339,2507,12398
8610000US60098,60098,"ZIP 60098 (Woodstock, IL)",00,Total for all sectors,2016,878,10105,112119,475571
8610000US60099,60099,"ZIP 60099 (Zion, IL)",00,Total for all sectors,2016,372,5746,62331,268387
8610000US60101,60101,"ZIP 60101 (Addison, IL)",00,Total for all sectors,2016,1638,29631,335548,1438279
8610000US60102,60102,"ZIP 60102 (Algonquin, IL)",00,Total for all sectors,2016,947,9813,62860,276476
8610000US60103,60103,"ZIP 60103 (Bartlett, IL)",00,Total for all sectors,2016,894,8457,84219,383574
8610000US60104,60104,"ZIP 60104 (Bellwood, IL)",00,Total for all sectors,2016,227,3265,40865,164991
8610000US60105,60105,"ZIP 60105 (Bensenville, IL)",00,Total for all sectors,2016,1,a,D,D
8610000US60106,60106,"ZIP 60106 (Bensenville, IL)",00,Total for all sectors,2016,1141,16092,201196,873330
8610000US60107,60107,"ZIP 60107 (Streamwood, IL)",00,Total for all sectors,2016,720,8645,67028,290342
8610000US60108,60108,"ZIP 60108 (Bloomingdale, IL)",00,Total for all sectors,2016,992,14061,131163,550464
8610000US60109,60109,"ZIP 60109 (Burlington, IL)",00,Total for all sectors,2016,18,136,934,4380
8610000US60110,60110,"ZIP 60110 (Carpentersville, IL)",00,Total for all sectors,2016,518,4802,48525,201596
8610000US60111,60111,"ZIP 60111 (Clare, IL)",00,Total for all sectors,2016,7,75,426,1868
8610000US60112,60112,"ZIP 60112 (Cortland, IL)",00,Total for all sectors,2016,59,914,11509,71321
8610000US60113,60113,"ZIP 60113 (Creston, IL)",00,Total for all sectors,2016,14,166,1316,5482
8610000US60115,60115,"ZIP 60115 (Dekalb, IL)",00,Total for all sectors,2016,739,12817,103266,448803
8610000US60116,60116,"ZIP 60116 (Carol Stream, IL)",00,Total for all sectors,2016,2,f,D,D
8610000US60118,60118,"ZIP 60118 (Dundee, IL)",00,Total for all sectors,2016,707,8091,71448,315966
8610000US60119,60119,"ZIP 60119 (Elburn, IL)",00,Total for all sectors,2016,320,2165,21521,106483
8610000US60120,60120,"ZIP 60120 (Elgin, IL)",00,Total for all sectors,2016,985,11375,111671,474125
8610000US60121,60121,"ZIP 60121 (Elgin, IL)",00,Total for all sectors,2016,21,568,11616,41475
8610000US60123,60123,"ZIP 60123 (Elgin, IL)",00,Total for all sectors,2016,1449,30358,358506,1526297
8610000US60124,60124,"ZIP 60124 (Elgin, IL)",00,Total for all sectors,2016,442,4788,61309,269967
8610000US60126,60126,"ZIP 60126 (Elmhurst, IL)",00,Total for all sectors,2016,1823,31286,430476,1768126
8610000US60128,60128,"ZIP 60128 (Carol Stream, IL)",00,Total for all sectors,2016,1,c,D,D
8610000US60129,60129,"ZIP 60129 (Esmond, IL)",00,Total for all sectors,2016,4,16,115,555
8610000US60130,60130,"ZIP 60130 (Forest Park, IL)",00,Total for all sectors,2016,382,7095,56186,245955
8610000US60131,60131,"ZIP 60131 (Franklin Park, IL)",00,Total for all sectors,2016,840,19092,258556,1052736
8610000US60132,60132,"ZIP 60132 (Carol Stream, IL)",00,Total for all sectors,2016,2,a,D,D
8610000US60133,60133,"ZIP 60133 (Hanover Park, IL)",00,Total for all sectors,2016,465,5634,55346,232734
8610000US60134,60134,"ZIP 60134 (Geneva, IL)",00,Total for all sectors,2016,1110,14431,148904,636662
8610000US60135,60135,"ZIP 60135 (Genoa, IL)",00,Total for all sectors,2016,116,967,7682,34616
8610000US60136,60136,"ZIP 60136 (Gilberts, IL)",00,Total for all sectors,2016,163,1240,13059,71220
8610000US60137,60137,"ZIP 60137 (Glen Ellyn, IL)",00,Total for all sectors,2016,1049,9668,102824,440814
8610000US60138,60138,"ZIP 60138 (Glen Ellyn, IL)",00,Total for all sectors,2016,11,186,678,2675
8610000US60139,60139,"ZIP 60139 (Glendale Heights, IL)",00,Total for all sectors,2016,584,10327,120307,517412
8610000US60140,60140,"ZIP 60140 (Hampshire, IL)",00,Total for all sectors,2016,336,2997,29371,135862
8610000US60141,60141,"ZIP 60141 (Hines, IL)",00,Total for all sectors,2016,20,h,D,D
8610000US60142,60142,"ZIP 60142 (Huntley, IL)",00,Total for all sectors,2016,525,5541,45912,212393
8610000US60143,60143,"ZIP 60143 (Itasca, IL)",00,Total for all sectors,2016,705,21797,473638,1822478
8610000US60144,60144,"ZIP 60144 (Kaneville, IL)",00,Total for all sectors,2016,13,70,537,2176
8610000US60145,60145,"ZIP 60145 (Kingston, IL)",00,Total for all sectors,2016,43,155,1066,5794
8610000US60146,60146,"ZIP 60146 (Kirkland, IL)",00,Total for all sectors,2016,35,400,3978,19221
8610000US60147,60147,"ZIP 60147 (Lafox, IL)",00,Total for all sectors,2016,18,424,9232,35708
8610000US60148,60148,"ZIP 60148 (Lombard, IL)",00,Total for all sectors,2016,1938,30904,357987,1505154
8610000US60150,60150,"ZIP 60150 (Malta, IL)",00,Total for all sectors,2016,24,98,815,3641
8610000US60151,60151,"ZIP 60151 (Maple Park, IL)",00,Total for all sectors,2016,85,582,4863,23812
8610000US60152,60152,"ZIP 60152 (Marengo, IL)",00,Total for all sectors,2016,297,2802,27905,130900
8610000US60153,60153,"ZIP 60153 (Maywood, IL)",00,Total for all sectors,2016,300,11672,173546,747866
8610000US60154,60154,"ZIP 60154 (Westchester, IL)",00,Total for all sectors,2016,487,9683,200317,714581
8610000US60155,60155,"ZIP 60155 (Broadview, IL)",00,Total for all sectors,2016,257,6736,87696,374842
8610000US60156,60156,"ZIP 60156 (Lake In The Hills, IL)",00,Total for all sectors,2016,468,3269,27045,127951
8610000US60157,60157,"ZIP 60157 (Medinah, IL)",00,Total for all sectors,2016,83,345,3219,15870
8610000US60159,60159,"ZIP 60159 (Schaumburg, IL)",00,Total for all sectors,2016,8,19,187,945
8610000US60160,60160,"ZIP 60160 (Melrose Park, IL)",00,Total for all sectors,2016,750,17142,188049,794785
8610000US60161,60161,"ZIP 60161 (Melrose Park, IL)",00,Total for all sectors,2016,8,74,710,2906
8610000US60162,60162,"ZIP 60162 (Hillside, IL)",00,Total for all sectors,2016,299,6488,73026,318157
8610000US60163,60163,"ZIP 60163 (Berkeley, IL)",00,Total for all sectors,2016,88,2272,19545,101869
8610000US60164,60164,"ZIP 60164 (Melrose Park, IL)",00,Total for all sectors,2016,392,8684,98139,398945
8610000US60165,60165,"ZIP 60165 (Stone Park, IL)",00,Total for all sectors,2016,110,853,9613,42862
8610000US60168,60168,"ZIP 60168 (Schaumburg, IL)",00,Total for all sectors,2016,10,119,1798,8508
8610000US60169,60169,"ZIP 60169 (Hoffman Estates, IL)",00,Total for all sectors,2016,638,7712,99301,439816
8610000US60170,60170,"ZIP 60170 (Plato Center, IL)",00,Total for all sectors,2016,6,44,400,1699
8610000US60171,60171,"ZIP 60171 (River Grove, IL)",00,Total for all sectors,2016,283,2012,15100,68602
8610000US60172,60172,"ZIP 60172 (Roselle, IL)",00,Total for all sectors,2016,812,8215,96745,409172
8610000US60173,60173,"ZIP 60173 (Schaumburg, IL)",00,Total for all sectors,2016,2149,55611,1009046,3703259
8610000US60174,60174,"ZIP 60174 (Saint Charles, IL)",00,Total for all sectors,2016,1452,23596,250187,1068704
8610000US60175,60175,"ZIP 60175 (Saint Charles, IL)",00,Total for all sectors,2016,570,3183,34622,161544
8610000US60176,60176,"ZIP 60176 (Schiller Park, IL)",00,Total for all sectors,2016,481,7784,96409,403238
8610000US60177,60177,"ZIP 60177 (South Elgin, IL)",00,Total for all sectors,2016,592,7555,63711,286614
8610000US60178,60178,"ZIP 60178 (Sycamore, IL)",00,Total for all sectors,2016,575,9044,86783,368743
8610000US60179,60179,"ZIP 60179 (Hoffman Estates, IL)",00,Total for all sectors,2016,42,6840,162055,692998
8610000US60180,60180,"ZIP 60180 (Union, IL)",00,Total for all sectors,2016,64,2304,39933,183278
8610000US60181,60181,"ZIP 60181 (Villa Park, IL)",00,Total for all sectors,2016,1366,26539,441845,1709774
8610000US60183,60183,"ZIP 60183 (Wasco, IL)",00,Total for all sectors,2016,22,151,1048,4286
8610000US60184,60184,"ZIP 60184 (Wayne, IL)",00,Total for all sectors,2016,75,322,3556,16867
8610000US60185,60185,"ZIP 60185 (West Chicago, IL)",00,Total for all sectors,2016,1016,15711,181329,800048
8610000US60186,60186,"ZIP 60186 (West Chicago, IL)",00,Total for all sectors,2016,13,1249,11660,50955
8610000US60187,60187,"ZIP 60187 (Wheaton, IL)",00,Total for all sectors,2016,1330,18225,235616,962375
8610000US60188,60188,"ZIP 60188 (Carol Stream, IL)",00,Total for all sectors,2016,1097,20719,235462,1006416
8610000US60189,60189,"ZIP 60189 (Wheaton, IL)",00,Total for all sectors,2016,426,4090,41726,169302
8610000US60190,60190,"ZIP 60190 (Winfield, IL)",00,Total for all sectors,2016,229,6867,109827,496895
8610000US60191,60191,"ZIP 60191 (Wood Dale, IL)",00,Total for all sectors,2016,787,13109,178084,759213
8610000US60192,60192,"ZIP 60192 (Hoffman Estates, IL)",00,Total for all sectors,2016,429,7558,137312,586232
8610000US60193,60193,"ZIP 60193 (Schaumburg, IL)",00,Total for all sectors,2016,1045,13971,120120,527187
8610000US60194,60194,"ZIP 60194 (Schaumburg, IL)",00,Total for all sectors,2016,558,7927,67795,281209
8610000US60195,60195,"ZIP 60195 (Schaumburg, IL)",00,Total for all sectors,2016,362,5385,82392,352628
8610000US60196,60196,"ZIP 60196 (Schaumburg, IL)",00,Total for all sectors,2016,61,6488,200581,680222
8610000US60197,60197,"ZIP 60197 (Carol Stream, IL)",00,Total for all sectors,2016,1,b,D,D
8610000US60199,60199,"ZIP 60199 (Carol Stream, IL)",00,Total for all sectors,2016,4,10,51,239
8610000US60201,60201,"ZIP 60201 (Evanston, IL)",00,Total for all sectors,2016,1437,24683,381521,1487871
8610000US60202,60202,"ZIP 60202 (Evanston, IL)",00,Total for all sectors,2016,746,8134,69915,303905
8610000US60203,60203,"ZIP 60203 (Evanston, IL)",00,Total for all sectors,2016,64,293,2198,10808
8610000US60204,60204,"ZIP 60204 (Evanston, IL)",00,Total for all sectors,2016,17,140,2929,11814
8610000US60208,60208,"ZIP 60208 (Evanston, IL)",00,Total for all sectors,2016,38,j,D,D
8610000US60290,60290,"ZIP 60290 (Chicago, IL)",00,Total for all sectors,2016,3,b,D,D
8610000US60301,60301,"ZIP 60301 (Oak Park, IL)",00,Total for all sectors,2016,364,4133,32768,148625
8610000US60302,60302,"ZIP 60302 (Oak Park, IL)",00,Total for all sectors,2016,842,8585,63977,276212
8610000US60303,60303,"ZIP 60303 (Oak Park, IL)",00,Total for all sectors,2016,11,46,489,2183
8610000US60304,60304,"ZIP 60304 (Oak Park, IL)",00,Total for all sectors,2016,334,2913,28468,128282
8610000US60305,60305,"ZIP 60305 (River Forest, IL)",00,Total for all sectors,2016,305,5190,34029,152097
8610000US60401,60401,"ZIP 60401 (Beecher, IL)",00,Total for all sectors,2016,151,1454,12547,55951
8610000US60402,60402,"ZIP 60402 (Berwyn, IL)",00,Total for all sectors,2016,888,11435,91842,402918
8610000US60403,60403,"ZIP 60403 (Crest Hill, IL)",00,Total for all sectors,2016,279,4065,34101,149628
8610000US60404,60404,"ZIP 60404 (Shorewood, IL)",00,Total for all sectors,2016,328,3515,26846,121581
8610000US60406,60406,"ZIP 60406 (Blue Island, IL)",00,Total for all sectors,2016,392,5900,56104,254768
8610000US60407,60407,"ZIP 60407 (Braceville, IL)",00,Total for all sectors,2016,20,1312,40889,127018
8610000US60408,60408,"ZIP 60408 (Braidwood, IL)",00,Total for all sectors,2016,67,453,2427,11022
8610000US60409,60409,"ZIP 60409 (Calumet City, IL)",00,Total for all sectors,2016,500,5818,42169,179067
8610000US60410,60410,"ZIP 60410 (Channahon, IL)",00,Total for all sectors,2016,243,3888,84639,302205
8610000US60411,60411,"ZIP 60411 (Chicago Heights, IL)",00,Total for all sectors,2016,917,17895,207798,862616
8610000US60412,60412,"ZIP 60412 (Chicago Heights, IL)",00,Total for all sectors,2016,6,55,466,2274
8610000US60415,60415,"ZIP 60415 (Chicago Ridge, IL)",00,Total for all sectors,2016,376,4579,28339,131166
8610000US60416,60416,"ZIP 60416 (Coal City, IL)",00,Total for all sectors,2016,157,1529,13675,88858
8610000US60417,60417,"ZIP 60417 (Crete, IL)",00,Total for all sectors,2016,285,3114,28576,122128
8610000US60418,60418,"ZIP 60418 (Crestwood, IL)",00,Total for all sectors,2016,36,167,1170,7433
8610000US60419,60419,"ZIP 60419 (Dolton, IL)",00,Total for all sectors,2016,198,2817,24856,113846
8610000US60420,60420,"ZIP 60420 (Dwight, IL)",00,Total for all sectors,2016,121,1669,12465,53239
8610000US60421,60421,"ZIP 60421 (Elwood, IL)",00,Total for all sectors,2016,73,2764,39072,159175
8610000US60422,60422,"ZIP 60422 (Flossmoor, IL)",00,Total for all sectors,2016,225,1974,14713,63363
8610000US60423,60423,"ZIP 60423 (Frankfort, IL)",00,Total for all sectors,2016,1002,10081,97413,426633
8610000US60424,60424,"ZIP 60424 (Gardner, IL)",00,Total for all sectors,2016,27,214,2266,10557
8610000US60425,60425,"ZIP 60425 (Glenwood, IL)",00,Total for all sectors,2016,98,2108,18982,80959
8610000US60426,60426,"ZIP 60426 (Harvey, IL)",00,Total for all sectors,2016,401,8741,90407,391531
8610000US60428,60428,"ZIP 60428 (Markham, IL)",00,Total for all sectors,2016,153,2494,22891,108106
8610000US60429,60429,"ZIP 60429 (Hazel Crest, IL)",00,Total for all sectors,2016,231,5402,61718,264117
8610000US60430,60430,"ZIP 60430 (Homewood, IL)",00,Total for all sectors,2016,558,9144,64620,259665
8610000US60431,60431,"ZIP 60431 (Joliet, IL)",00,Total for all sectors,2016,482,9137,75022,321242
8610000US60432,60432,"ZIP 60432 (Joliet, IL)",00,Total for all sectors,2016,377,4261,44991,187886
8610000US60433,60433,"ZIP 60433 (Joliet, IL)",00,Total for all sectors,2016,243,4639,76724,309960
8610000US60434,60434,"ZIP 60434 (Joliet, IL)",00,Total for all sectors,2016,35,325,3823,16231
8610000US60435,60435,"ZIP 60435 (Joliet, IL)",00,Total for all sectors,2016,1254,21776,183931,774753
8610000US60436,60436,"ZIP 60436 (Joliet, IL)",00,Total for all sectors,2016,414,11536,136643,615192
8610000US60437,60437,"ZIP 60437 (Kinsman, IL)",00,Total for all sectors,2016,4,11,87,418
8610000US60438,60438,"ZIP 60438 (Lansing, IL)",00,Total for all sectors,2016,600,8300,72999,298888
8610000US60439,60439,"ZIP 60439 (Lemont, IL)",00,Total for all sectors,2016,855,12877,195086,819932
8610000US60440,60440,"ZIP 60440 (Bolingbrook, IL)",00,Total for all sectors,2016,1189,30526,341026,1473614
8610000US60441,60441,"ZIP 60441 (Lockport, IL)",00,Total for all sectors,2016,725,5904,51391,226773
8610000US60442,60442,"ZIP 60442 (Manhattan, IL)",00,Total for all sectors,2016,157,901,8113,41802
8610000US60443,60443,"ZIP 60443 (Matteson, IL)",00,Total for all sectors,2016,338,5932,41920,182396
8610000US60444,60444,"ZIP 60444 (Mazon, IL)",00,Total for all sectors,2016,37,213,1742,7337
8610000US60445,60445,"ZIP 60445 (Midlothian, IL)",00,Total for all sectors,2016,619,9841,87355,381506
8610000US60446,60446,"ZIP 60446 (Romeoville, IL)",00,Total for all sectors,2016,774,18855,184001,797596
8610000US60447,60447,"ZIP 60447 (Minooka, IL)",00,Total for all sectors,2016,270,3013,27341,117676
8610000US60448,60448,"ZIP 60448 (Mokena, IL)",00,Total for all sectors,2016,942,11273,109856,503118
8610000US60449,60449,"ZIP 60449 (Monee, IL)",00,Total for all sectors,2016,226,2288,22579,106479
8610000US60450,60450,"ZIP 60450 (Morris, IL)",00,Total for all sectors,2016,637,11433,166496,624991
8610000US60451,60451,"ZIP 60451 (New Lenox, IL)",00,Total for all sectors,2016,859,13525,124365,538892
8610000US60452,60452,"ZIP 60452 (Oak Forest, IL)",00,Total for all sectors,2016,452,5412,41079,167369
8610000US60453,60453,"ZIP 60453 (Oak Lawn, IL)",00,Total for all sectors,2016,1290,20469,196012,859643
8610000US60454,60454,"ZIP 60454 (Oak Lawn, IL)",00,Total for all sectors,2016,9,71,355,1772
8610000US60455,60455,"ZIP 60455 (Bridgeview, IL)",00,Total for all sectors,2016,706,10776,115473,493354
8610000US60456,60456,"ZIP 60456 (Hometown, IL)",00,Total for all sectors,2016,40,221,1654,7659
8610000US60457,60457,"ZIP 60457 (Hickory Hills, IL)",00,Total for all sectors,2016,350,3299,31406,133677
8610000US60458,60458,"ZIP 60458 (Justice, IL)",00,Total for all sectors,2016,239,935,8119,34793
8610000US60459,60459,"ZIP 60459 (Burbank, IL)",00,Total for all sectors,2016,548,4428,27501,119429
8610000US60460,60460,"ZIP 60460 (Odell, IL)",00,Total for all sectors,2016,19,92,667,3119
8610000US60461,60461,"ZIP 60461 (Olympia Fields, IL)",00,Total for all sectors,2016,166,2731,29010,128036
8610000US60462,60462,"ZIP 60462 (Orland Park, IL)",00,Total for all sectors,2016,1523,20751,151138,647452
